County,Trap State,Lat,Long,Band #,Age,Sex,Release Date
Anderson,Texas,32.052996,-95.5328835,10906,J,F,2/3/2016
Anderson,Texas,31.581582,-95.5243921,10907,A,F,2/3/2016
Anderson,Texas,32.052996,-95.5328835,10908,J,F,2/3/2016
Anderson,Texas,31.581582,-95.5243921,10909,J,F,2/3/2016
Anderson,Texas,32.052996,-95.5328835,10910,J,F,2/3/2016
Anderson,Texas,31.581582,-95.5243921,10911,J,F,2/3/2016
Anderson,Texas,32.052996,-95.5328835,10912,J,F,2/3/2016
Anderson,Texas,31.581582,-95.5243921,10913,A,F,2/3/2016
Anderson,Texas,32.052996,-95.5328835,10914,J,F,2/3/2016
Anderson,Texas,31.581582,-95.5243921,10915,J,F,2/3/2016
Anderson,Texas,32.052996,-95.5328835,10916,A,F,2/3/2016
Anderson,Texas,31.581582,-95.5243921,10917,J,F,2/3/2016
Anderson,Texas,32.052996,-95.5328835,10918,J,F,2/3/2016
Anderson,Texas,31.581582,-95.5243921,10919,A,F,2/3/2016
Anderson,Texas,32.052996,-95.5328835,10920,J,F,2/3/2016
Anderson,Texas,31.581582,-95.5243921,10921,A,F,2/3/2016
Anderson,Texas,32.052996,-95.5328835,10922,J,F,2/3/2016
Anderson,Texas,32.052996,-95.5328835,10923,J,F,2/3/2016
Anderson,Texas,32.052996,-95.5328835,10924,A,F,2/3/2016
Anderson,Texas,32.052996,-95.5328835,10925,J,F,2/3/2016
Anderson,Texas,32.052996,-95.5328835,10926,A,F,2/3/2016
Anderson,Texas,32.052996,-95.5328835,10927,A,F,2/3/2016
Anderson,Texas,32.052996,-95.5328835,10928,A,F,2/3/2016
Anderson,Texas,31.581582,-95.5243921,10929,J,F,1/19/2016
Anderson,Texas,31.581582,-95.5243921,10930,J,F,1/19/2016
Anderson,Texas,31.581582,-95.5243921,10931,J,F,1/19/2016
Anderson,Texas,31.581582,-95.5243921,10932,J,F,1/19/2016
Anderson,Texas,31.581582,-95.5243921,10933,J,F,1/19/2016
Anderson,Texas,31.581582,-95.5243921,10934,A,F,1/19/2016
Anderson,Texas,31.581582,-95.5243921,10935,J,M,1/19/2016
Anderson,Texas,31.581582,-95.5243921,10936,J,M,1/19/2016
Anderson,Texas,31.581582,-95.5243921,10937,J,M,1/19/2016
Anderson,Texas,31.581582,-95.5243921,10938,J,M,1/19/2016
Anderson,Texas,31.581582,-95.5243921,10939,J,M,1/19/2016
Anderson,Texas,31.581582,-95.5243921,10940,J,M,1/19/2016
Anderson,Texas,31.581582,-95.5243921,10941,J,M,1/19/2016
Anderson,Texas,31.581582,-95.5243921,10942,J,M,1/19/2016
Anderson,Texas,32.052996,-95.5328835,10943,J,M,1/19/2016
Anderson,Texas,32.052996,-95.5328835,10944,J,M,1/19/2016
Anderson,Texas,32.052996,-95.5328835,10945,J,M,1/19/2016
Anderson,Texas,32.052996,-95.5328835,10946,J,M,1/19/2016
Anderson,Texas,32.052996,-95.5328835,10947,J,M,1/19/2016
Anderson,Texas,32.052996,-95.5328835,10948,J,M,1/19/2016
Anderson,Texas,32.052996,-95.5328835,10949,J,M,1/19/2016
Anderson,Texas,32.052996,-95.5328835,10950,J,M,1/19/2016
Anderson,Missouri,31.5928599,-95.374644,11252,A,F,1/25/2017
Anderson,Missouri,31.5928599,-95.374644,11253,A,M,1/25/2017
Anderson,Missouri,31.5928599,-95.374644,11254,A,F,1/25/2017
Anderson,Missouri,31.5928599,-95.374644,11255,A,F,1/25/2017
Anderson,Missouri,31.5928599,-95.374644,11256,A,F,1/25/2017
Anderson,Missouri,31.5928599,-95.374644,11257,A,M,1/25/2017
Anderson,Missouri,31.5928599,-95.374644,11258,J,F,1/25/2017
Anderson,Missouri,31.5928599,-95.374644,11259,A,M,1/26/2017
Anderson,Missouri,31.5928599,-95.374644,11260,A,M,1/26/2017
Anderson,Missouri,31.5928599,-95.374644,11261,A,M,1/26/2017
Anderson,Missouri,31.5928599,-95.374644,11262,A,M,1/26/2017
Anderson,Missouri,31.5928599,-95.374644,11263,A,M,1/26/2017
Anderson,Missouri,31.5928599,-95.374644,11265,A,M,2/1/2017
Anderson,Missouri,31.5928599,-95.374644,11266,A,M,2/1/2017
Anderson,Missouri,31.5928599,-95.374644,11267,A,M,2/1/2017
Anderson,Missouri,31.5928599,-95.374644,11268,A,M,2/1/2017
Anderson,Missouri,31.5928599,-95.374644,11269,A,M,2/1/2017
Anderson,Missouri,31.5928599,-95.374644,11270,A,M,2/1/2017
Anderson,Missouri,31.5928599,-95.374644,11271,A,F,3/2/2017
Anderson,Missouri,31.5928599,-95.374644,11274,A,F,3/2/2017
Anderson,Missouri,31.5928599,-95.374644,11276,A,F,3/2/2017
Anderson,Missouri,31.5928599,-95.374644,11279,A,F,3/2/2017
Anderson,Missouri,31.5928599,-95.374644,11281,A,F,3/2/2017
Anderson,Missouri,31.5928599,-95.374644,11284,A,F,3/16/2017
Anderson,Missouri,31.5928599,-95.374644,11285,A,F,3/16/2017
Anderson,Missouri,31.5928599,-95.374644,11286,A,F,3/16/2017
Anderson,Missouri,31.5928599,-95.374644,11287,A,F,3/16/2017
Anderson,Missouri,31.5928599,-95.374644,11290,A,F,3/16/2017
Henderson,Missouri,32.031259,-95.531289,11294,A,F,1/24/2019
Henderson,Missouri,32.031259,-95.531289,11295,A,F,1/24/2019
Henderson,Missouri,32.031259,-95.531289,11296,J,F,1/24/2019
Henderson,Missouri,32.031259,-95.531289,11297,A,F,1/24/2019
Cherokee,Iowa,31.3810338,-95.1631811,11655,J,M,1/29/2016
Cherokee,Iowa,31.3810338,-95.1631811,11657,J,M,1/29/2016
Cherokee,Iowa,31.3810338,-95.1631811,11658,J,M,1/29/2016
Cherokee,Iowa,31.3810338,-95.1631811,11659,J,M,1/29/2016
Cherokee,Iowa,31.3810338,-95.1631811,11660,J,M,1/29/2016
Cherokee,Iowa,31.3810338,-95.1631811,11661,J,M,1/29/2016
Cherokee,Iowa,31.3810338,-95.1631811,11662,A,M,1/29/2016
Cherokee,Iowa,31.3810338,-95.1631811,11673,A,M,2/13/2016
Cherokee,Iowa,31.3810338,-95.1631811,11674,A,M,2/13/2016
Cherokee,Iowa,31.3810338,-95.1631811,11675,A,M,2/13/2016
Cherokee,Iowa,31.3810338,-95.1631811,11679,A,M,2/13/2016
Cherokee,Iowa,31.3810338,-95.1631811,11681,A,M,2/13/2016
Cherokee,Iowa,31.3810338,-95.1631811,11696,J,M,2/19/2016
Cherokee,Iowa,31.3810338,-95.1631811,11763,J,M,2/19/2016
Anderson,Iowa,31.5928599,-95.374644,11778,A,F,2/1/2017
Anderson,Iowa,31.5928599,-95.374644,11779,A,F,2/1/2017
Anderson,Iowa,31.5928599,-95.374644,11780,J,F,2/1/2017
Anderson,Iowa,31.5928599,-95.374644,11781,A,F,2/1/2017
Cherokee,Iowa,31.3810338,-95.1631811,11782,A,F,2/1/2017
Cherokee,Iowa,31.3810338,-95.1631811,11783,A,F,2/1/2017
Cherokee,Iowa,31.3810338,-95.1631811,11784,J,F,2/1/2017
Cherokee,Iowa,31.3810338,-95.1631811,11785,A,F,2/1/2017
Cherokee,Iowa,31.3810338,-95.1631811,11786,A,F,2/1/2017
Cherokee,Iowa,31.3810338,-95.1631811,11787,J,M,2/1/2017
Cherokee,Iowa,31.3810338,-95.1631811,11788,J,M,2/1/2017
Cherokee,Iowa,31.3810338,-95.1631811,11789,A,F,2/1/2017
Cherokee,Iowa,31.3810338,-95.1631811,11790,A,F,2/1/2017
Anderson,Iowa,31.5928599,-95.374644,11791,J,F,2/1/2017
Anderson,Iowa,31.5928599,-95.374644,11792,,F,3/10/2017
Cherokee,Iowa,31.3810338,-95.1631811,11792,J,M,2/1/2017
Anderson,Iowa,31.5928599,-95.374644,11793,J,F,3/10/2017
Anderson,Iowa,31.5928599,-95.374644,11793,J,M,2/1/2017
Anderson,Iowa,31.5928599,-95.374644,11794,J,F,2/1/2017
Anderson,Iowa,31.5928599,-95.374644,11795,J,M,2/1/2017
Anderson,Iowa,31.5928599,-95.374644,11796,A,F,2/9/2017
Anderson,Iowa,31.5928599,-95.374644,11797,J,F,2/9/2017
